molecule_id,canonical_smiles,inchikey,activity_id,assay_id,document_id,target_id,target_name,species,construct,assay_type,assay_format,biochemical_or_cellular,activity_type,relation,value,unit,standardized_nM,pActivity,source,DOI,PMID,confidence,notes,assay_description,document_year,document_journal,standard_flag,potential_duplicate,fragment_count,is_valid_smiles,conversion_method,assay_family,assay_cluster,full_length_or_fragment,substrate_cofactor_info,confidence_level,construct_reported,endpoint_type,document_family,medicinal_chemistry_series
CHEMBL3666538,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)N[C@@H]1CCOC1,WMYKMOOQPJEXRC-JOCHJYFZSA-N,17653400,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,490.0,nM,490.0,6.309803919971486,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3639654,Cc1ccc(NC(=O)O[C@@H]2CCOC2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,PQHYVPXNCAESEK-OAQYLSRUSA-N,17653401,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,420.0,nM,420.0,6.376750709602099,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666539,CC(=O)N1CCC(OC(=O)Nc2ccc(C)c(C(=O)N3CCC(F)(c4ccc(C#N)cc4)CC3)c2)C1,GJFZUKCWFSGCBP-UHFFFAOYSA-N,17653402,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,165.0,nM,165.0,6.782516055786093,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666540,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)NC[C@H]1CCCO1,RIECEIUUOQARFY-HSZRJFAPSA-N,17653403,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,35.0,nM,35.0,7.455931955649724,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666541,Cc1ccc(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)O[C@H]1CCOC1,HOOLDURXENMUBU-NRFANRHFSA-N,17653404,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,93.0,nM,93.0,7.031517051446065,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666542,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(N2CCC2)nc1,YUSPRPNPAISISW-UHFFFAOYSA-N,17653405,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,80.0,nM,80.0,7.096910013008056,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666543,CCc1cc(C)c(NC(=O)c2ccc(N(C)CCOC)nc2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,HPUMLAMXWHUYDP-UHFFFAOYSA-N,17653406,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,85.0,nM,85.0,7.070581074285707,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666544,CCc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cc3)CC2)cc1NC(=O)c1ccc(NC(C)C)nc1,USLCLHYCGFHTSE-UHFFFAOYSA-N,17653407,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,90.0,nM,90.0,7.045757490560675,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666545,Cc1cc(C)c(C(=O)N2CCC(F)(c3ccc(C#N)cn3)CC2)cc1NC(=O)c1ccc(N2CCOCC2)nc1,JWLRTBBTRKWAHZ-UHFFFAOYSA-N,17653408,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,600.0,nM,600.0,6.221848749616356,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666546,CCc1cc(C)c(NC(=O)O[C@@H]2CCOC2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,QTDQTPSYPIFCFA-JOCHJYFZSA-N,17653409,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,250.0,nM,250.0,6.6020599913279625,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
CHEMBL3666547,CCc1cc(C)c(NC(=O)O[C@H]2CCOC2)cc1C(=O)N1CCC(F)(c2ccc(C#N)cc2)CC1,QTDQTPSYPIFCFA-QFIPXVFZSA-N,17653410,CHEMBL3705868,CHEMBL3638966,CHEMBL4158,Fatty acid synthase,Homo sapiens,cell_extract_FASN_not_recombinant_construct,B,cell-based format,cell_extract_or_cellular,IC50,=,140.0,nM,140.0,6.853871964321762,ChEMBL REST activity.json snapshot 2026-09-12,,,high_for_record_fields_low_for_cross_assay_comparability,,"Biochemical Assay: The FASN enzyme was isolated from SKBr3 cells. SKBr3 is a human breast cancer cell-line with high levels of FASN expression. It is estimated that FASN comprises about 25% of the cytosolic proteins in this cell line. SKBr3 cells were homogenized in a dounce homogenizer then centrifuged for 15 minutes at 4C. to remove particulate matter. The supernatant was then analyzed for protein content, diluted to the appropriate concentration, and used to measure FASN activity. The presence of FASN was confirmed by western blot analysis. A similar method for isolation of FASN from SKBr3 cells is described in Teresa, P. et al. (Clin. Cancer Res. 2009; 15(24), 7608-7615).FASN activity of the SKBr3 cell extract was determined by measuring either NADPH oxidation or the amount of thiol-containing coenzyme A (CoA) released during the fatty acid synthase reaction. The dye CPM (7-diethylamino-3-(4̢-maleimidyl-phenyl)-4-methylcoumarin) contains a thiol reactive group that increases its fluorescence emission.",2014,,1,0,1,1,direct_nM,SKBr3_cell_extract_CPM,SKBr3_cell_extract_CPM|cell_extract,cell_extract,NADPH,medium,cell_extract_FASN_not_recombinant_construct,IC50,CHEMBL3638966,unknown
